Population size (popsize) =   100
Chromosome length (lchrom) =    15
Maximum # of generations (maxgen)   100
Crossover probability (pcross) = 6.00000e-01
Mutation probability (pmutation) = 3.33000e-02

 Initial Generation Statistics
---------------------------------

Initial population maximum fitness = 2.07330e+01
Initial population average fitness = 7.37412e+00
Initial population minimum fitness = 1.00000e-30
Initial population sum of  fitness = 7.37412e+02



Generation #    1 data (lchrom    15)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.     1
   23    21    77 -9.952e-01 9.189e-01    2.084e+01
   24    21    77 2.830e-01 4.250e-01    1.995e+01
   25    12    62 -3.347e-01 1.147e-01    2.000e+01
   26    12    62 -7.900e-01 1.086e+00    2.093e+01
   27   100     6 -4.097e-01 1.096e-01    2.000e+01
   28   100     6 -7.812e-01 5.794e-01    2.026e+01
   29    68    30 -5.581e-01 5.210e-01    2.015e+01
   30    68    30 -9.566e-01 3.161e-01    2.010e+01
   31    42    39 -9.778e-01 9.038e-01    2.080e+01
   32    42    39 -4.825e-01 -2.534e-01    2.003e+01
   33    88    53 -4.398e-01 2.282e-01    2.002e+01
   34    88    53 1.347e-01 -2.244e-01    1.999e+01
   35    90    92 1.435e-01 3.835e-01    1.998e+01
   36    90    92 -3.131e-01 1.339e-01    2.001e+01
   37    27     4 -1.224e-01 8.592e-01    2.009e+01
   38    27     4 1.457e-01 7.470e-01    1.992e+01
   39    86    41 -8.303e-01 8.481e-01    2.060e+01
   40    86    41 7.395e-01 2.255e-01    1.996e+01
   41    71    73 -7.312e-01 -9.941e-01    2.072e+01
   42    71    73 -5.672e-01 6.696e-02    2.000e+01
   43    35    20 -5.846e-01 7.987e-01    2.037e+01
   44    35    20 -5.565e-01 4.355e-01    2.011e+01
   45    23    19 1.780e+00 9.196e-01    1.000e-30
   46    23    19 -1.857e+00 6.999e-01    1.000e-30
   47    64    72 1.619e-01 5.490e-01    1.995e+01
   48    64    72 -6.202e-01 9.246e-01    2.053e+01
   49    49    91 -1.002e+00 9.957e-01    2.099e+01
   50    49    91 -1.262e-01 4.849e-01    2.003e+01
   51    29    17 1.720e+00 2.944e-01    1.000e-30
   52    29    17 -1.795e+00 1.185e-01    1.000e-30
   53    51    81 -1.026e-01 9.491e-02    2.000e+01
   54    51    81 1.193e+00 2.058e-01    1.995e+01
   55    68    18 -3.105e-01 4.517e-01    2.006e+01
   56    68    18 -9.022e-01 4.411e-01    2.018e+01
   57    22    29 -3.312e-01 1.185e-01    2.000e+01
   58    22    29 1.220e+00 1.444e-01    1.997e+01
   59     1    59 -9.955e-02 4.807e-01    2.002e+01
   60     1    59 -3.229e-01 1.216e+00    2.048e+01
   61    82    75 -7.710e-01 2.935e-01    2.007e+01
   62    82    75 -6.539e-01 2.056e-01    2.003e+01
   63    96     5 6.627e-01 4.416e-01    1.987e+01
